시군명,구/읍면동명,업종구분명,시설명,교습과정명,소재지지번주소,소재지도로명주소,WGS84위도,WGS84경도
부천시,심곡동,학교교과교습학원,수능작전소보습학원,보습,경기도 부천시 심곡동 173-1번지 204호,"경기도 부천시 원미구 부천로 3-1, 204호 (심곡동)",37.48459528,126.7819648
부천시,심곡동,학교교과교습학원,고스락미술학원,미술,경기도 부천시 심곡동 330-50번지 2층 일부,"경기도 부천시 원미구 장말로294번길 37, 2층일부 (심곡동)",37.48962614,126.7742385
부천시,심곡동,평생직업교육학원,와세다일본어학원,어학(성인),경기도 부천시 심곡동 190-12번지 2층 일부,"경기도 부천시 원미구 부천로 31-1, 2층 일부 (심곡동)",37.48712003,126.7830202
부천시,심곡동,학교교과교습학원,가림독서실,독서실(유아/초·중·고),경기도 부천시 심곡동 157-4번지 청안빌딩 5층 일부,경기도 부천시 원미구 부흥로 398 5층일부 (심곡동),37.48987121,126.7847196
부천시,심곡동,학교교과교습학원,예은음악학원,음악,경기도 부천시 심곡동 188-3번지 3층,"경기도 부천시 원미구 부흥로 429, 3층 (심곡동)",37.48821006,126.7878225
부천시,심곡동,학교교과교습학원,영원한미소&황금박쥐미술만화학원,미술,경기도 부천시 심곡동 169-10번지 외환은행부천지점 5층,경기도 부천시 원미구 부일로 487 5층 (심곡동),37.48581622,126.7844374
부천시,심곡동,학교교과교습학원,심곡소리샘음악학원,음악,경기도 부천시 심곡동 151-10번지 ILS빌딩 2층,"경기도 부천시 부흥로424번길 24, 2층 (심곡동)",37.48748725,126.7867165
부천시,심곡동,평생직업교육학원,글로벌외국어학원,어학(성인),경기도 부천시 심곡동 145-11번지 정주빌딩 4층,경기도 부천시 원미구 부일로 496 정주빌딩 4층 (심곡동),37.48523195,126.7851853
부천시,심곡동,평생직업교육학원,만통IOT(아이오티)로봇학원,로봇,경기도 부천시 심곡동 355-2번지 한영빌딩 4층 403호,"경기도 부천시 장말로 374, 4층 403호 (심곡동, 한영빌딩)",37.48984164,126.7833515
부천시,심곡동,평생직업교육학원,건택사단부천캠프연기연극학원,"연기(연극,뮤지컬,오페라)",경기도 부천시 심곡동 355-8번지 선영프라자 2층 전체,경기도 부천시 원미구 부천로 57-1 선영프라자 2층전체 (심곡동),37.48942751,126.7835223
부천시,심곡동,학교교과교습학원,하나보습미술학원,보습,경기도 부천시 심곡동 334-40번지 명성빌딩 3층,경기도 부천시 원미구 장말로294번길 32-3 3층 (심곡동),37.48984196,126.774023
부천시,심곡동,학교교과교습학원,청운검정고시학원,검정,경기도 부천시 심곡동 168-8번지 삼영빌딩 4층 일부,경기도 부천시 원미구 부천로 20 4층일부 (심곡동),37.48598575,126.7835437
부천시,심곡동,교습소,예손실용음악교습소,음악,경기도 부천시 심곡동 440-9번지 방주빌딩 4층,경기도 부천시 신흥로118번길 54,37.49279245,126.7809682
부천시,심곡동,교습소,리스트피아노교습소,음악,경기도 부천시 심곡동 304-17번지 2층 좌측,경기도 부천시 장말로 299,37.49134877,126.7751378
부천시,심곡동,교습소,초록나무미술교습소,음악,경기도 부천시 심곡동 151-1번지 1층,경기도 부천시 부천로66번길 62,37.48800926,126.7864097
부천시,심곡동,교습소,피아노의숲by(바이)졍피아노교습소,음악,경기도 부천시 심곡동 334-35번지 나은영피아노 1층,경기도 부천시 신흥로59번길 74,37.48967838,126.7732998
부천시,심곡동,교습소,주시엘음악교습소,음악,경기도 부천시 심곡동 327-6번지 연빌딩 1층 일부,경기도 부천시 장말로 312,37.49081995,126.7765755
부천시,심곡동,교습소,심곡방과후수학교습소,보습,경기도 부천시 심곡동 326-18번지 1층 일부,경기도 부천시 장말로308번길 10,37.49062052,126.7759429
부천시,심곡동,교습소,피아노치는즐거움피아노교습소,음악,경기도 부천시 심곡동 92-12번지 1층 일부,경기도 부천시 조마루로366번길 67,37.49557151,126.7831085
부천시,심곡동,교습소,불도저국어교습소,보습,경기도 부천시 심곡동 92-12번지 1층 좌측 일부,경기도 부천시 조마루로366번길 67,37.49557151,126.7831085
부천시,심곡동,교습소,제이아트미술교습소,미술,경기도 부천시 심곡동 297-24번지 성주빌딩 2층 일부,경기도 부천시 신흥로93번길 14,37.49226272,126.777193
부천시,심곡동,교습소,꿈꾸는수학교습소,보습,경기도 부천시 심곡동 304-17번지 2층 우측,경기도 부천시 장말로 299,37.49134877,126.7751378
부천시,심곡동,평생직업교육학원,정상컴퓨터전산회계학원,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",경기도 부천시 심곡동 164-3번지 김흥균산부인과 3층,경기도 부천시 원미구 부천로 34 김흥균산부인과 3층 (심곡동),37.48709424,126.7836874
부천시,심곡동,평생직업교육학원,아름다운사람들미용학원,이·미용,"경기도 부천시 심곡동 355-8번지 선영프라자 6층전체, 7층일부","경기도 부천시 원미구 부천로 57-1 선영프라자 6층전체, 7층일부",37.48942751,126.7835223
부천시,심곡동,평생직업교육학원,대성간호학원,간호조무사,경기도 부천시 심곡동 104-3번지 4층 일부,"경기도 부천시 부천로 85, 4층 일부 (심곡동)",37.49184329,126.7841258
부천시,심곡동,평생직업교육학원,니하오중국어학원,어학(성인),경기도 부천시 심곡동 190-18번지 4층,경기도 부천시 원미구 부천로 31 4층 (심곡동),37.48701195,126.7830432
부천시,심곡동,학교교과교습학원,청음피아노학원,미술,"경기도 부천시 심곡동 100-39번지 1,2층","경기도 부천시 원미구 부흥로373번길 53-2, 1,2층 (심곡동)",37.49381626,126.7840183
부천시,심곡동,평생직업교육학원,부천인테리어기술학원,미장,경기도 부천시 심곡동 164-2번지 3층 301호,"경기도 부천시 부천로 36, 3층 301호 (심곡동)",37.48729246,126.7836868
부천시,심곡동,학교교과교습학원,이수보습학원,보습,경기도 부천시 심곡동 323-13번지 3층,"경기도 부천시 원미구 장말로 290, 3층 (심곡동)",37.4912023,126.7739397
부천시,심곡동,평생직업교육학원,아이니중국어학원,어학(성인),경기도 부천시 심곡동 170-3번지 3층 일부,경기도 부천시 원미구 부일로 484 3층 일부 (심곡동),37.4854276,126.783794
부천시,심곡동,평생직업교육학원,미로스타뷰티아카데미미용학원,이·미용,경기도 부천시 심곡동 175-3번지 영진빌딩 4층,"경기도 부천시 원미구 부일로 472, 4층 (심곡동,영진빌딩)",37.48559637,126.7824933
부천시,심곡동,평생직업교육학원,아카데미외국어학원,어학(성인),"경기도 부천시 심곡동 190-10번지 3층일부,4층일부","경기도 부천시 원미구 부천로 33 , 3층일부,4층일부 (심곡동)",37.48726425,126.7830537
부천시,심곡동,학교교과교습학원,알찬미술음악학원,미술,"경기도 부천시 심곡동 334-2번지 2,3층","경기도 부천시 원미구 신흥로67번길 73 2,3층",37.49020992,126.7732756
부천시,심곡동,평생직업교육학원,김정안한복양재학원,의복,경기도 부천시 심곡동 355-2번지 한영빌딩 3층 일부,경기도 부천시 원미구 장말로 374 3층 일부 (심곡동),37.48984164,126.7833515
부천시,심곡동,평생직업교육학원,부천나레스트서연피부미용미용학원,이·미용,경기도 부천시 심곡동 172-15번지 6층 일부,"경기도 부천시 부천로 4, 6층 일부 (심곡동)",37.48431882,126.783492
부천시,심곡동,학교교과교습학원,정통아이비보습학원,보습,경기도 부천시 심곡동 82-2번지 3층,"경기도 부천시 원미구 조마루로 370, 3층 (심곡동)",37.49784514,126.7847981
부천시,심곡동,학교교과교습학원,하나보습미술학원,미술,경기도 부천시 심곡동 334-40번지 명성빌딩 3층,경기도 부천시 원미구 장말로294번길 32-3 3층 (심곡동),37.48984196,126.774023
부천시,심곡동,학교교과교습학원,명문독서실,독서실(유아/초·중·고),경기도 부천시 심곡동 124-17번지 3층,"경기도 부천시 원미구 부일로 531, 3층 (심곡동)",37.48504118,126.7892675
부천시,심곡동,학교교과교습학원,소리엘음악학원,음악,경기도 부천시 심곡동 330-50번지 2층 일부,"경기도 부천시 원미구 장말로294번길 37, 2층일부 (심곡동)",37.48962614,126.7742385
부천시,심곡동,학교교과교습학원,헨델음악학원,음악,경기도 부천시 심곡동 297-24번지 성주빌딩 4층,"경기도 부천시 원미구 신흥로93번길 14, 4층 (심곡동, 성주빌딩)",37.49226272,126.777193
부천시,심곡동,평생직업교육학원,BBS(비비에스)미용예술미용학원,이·미용,경기도 부천시 심곡동 172-19번지 4층,경기도 부천시 원미구 부천로2번길 29 4층 (심곡동),37.48420338,126.7844082
부천시,심곡동,학교교과교습학원,랍슨키즈영어보습학원,보습,경기도 부천시 심곡동 153-10번지 호정빌딩 1층 일부,경기도 부천시 원미구 부천로66번길 57 1층일부 (심곡동),37.48834242,126.7862957
부천시,심곡동,학교교과교습학원,아원아트미술학원,미술,경기도 부천시 심곡동 155-17번지 동강빌딩 3층,"경기도 부천시 원미구 부흥로 414, 3층 (심곡동)",37.48895459,126.7860225
부천시,심곡동,평생직업교육학원,엔젤간호학원,간호조무사,경기도 부천시 심곡동 175-6번지 해태쇼핑 1602호 일부,"경기도 부천시 원미구 부천로 11, 1602호일부 (심곡동,해태쇼핑)",37.48539809,126.7824599
부천시,심곡동,학교교과교습학원,하늘나무보습학원,보습,경기도 부천시 심곡동 169-8번지 3층,"경기도 부천시 원미구 부일로 489, 3층 (심곡동)",37.4857895,126.7846071
부천시,심곡동,평생직업교육학원,스카이라움승무원학원,항공승무원,"경기도 부천시 심곡동 175-9번지 로데오빌 602호, 603호 일부","경기도 부천시 부천로9번길 24, 602호, 603호 일부 (심곡동, 로데오빌)",37.48543269,126.781691
부천시,심곡동,평생직업교육학원,부천인테리어기술학원,도배,경기도 부천시 심곡동 164-2번지 3층 301호,"경기도 부천시 부천로 36, 3층 301호 (심곡동)",37.48729246,126.7836868
부천시,심곡동,학교교과교습학원,윤선생IGSE(아이지에스이)아카데미보습학원,보습,경기도 부천시 심곡동 367-26번지 부강빌딩 4층 일부,"경기도 부천시 원미구 부흥로 380, 4층 일부 (심곡동,부강빌딩)",37.49103987,126.7833027
부천시,심곡본동,학교교과교습학원,H&T(에이치앤티)나래음악학원,음악,경기도 부천시 심곡본동 747-21번지 2층 일부 (서쪽),경기도 부천시 소사구 성무로9번길 39 2층일부(서쪽),37.48212628,126.7866867
부천시,심곡본동,학교교과교습학원,쥴리아드음악학원,음악,경기도 부천시 심곡본동 687-3번지,경기도 부천시 성주로255번길 7 (심곡본동),37.48104432,126.78141
부천시,심곡본동,평생직업교육학원,세종요리제과제빵학원,"식음료품(바리스타,소믈리에)",경기도 부천시 심곡본동 532-11번지 5층,"경기도 부천시 소사구 경인로 183, 5층 (심곡본동)",37.48401586,126.775748
부천시,심곡본동,학교교과교습학원,대현보습학원,보습,경기도 부천시 심곡본동 701-12번지 3층,경기도 부천시 소사구 성주로 210 3층 (심곡본동),37.47801338,126.779497
부천시,심곡본동,학교교과교습학원,스케치북미술학원,미술,경기도 부천시 심곡본동 739-1번지 가동 4층,"경기도 부천시 소사구 경인로248번길 9, 가동 4층 (심곡본동)",37.48254324,126.783158
부천시,심곡본동,학교교과교습학원,중앙영재보습학원,보습,경기도 부천시 심곡본동 624번지 3층,"경기도 부천시 소사구 성주로176번길 27, 3층 (심곡본동)",37.47751035,126.7755755
부천시,심곡본동,학교교과교습학원,부천맨토맨일대일푸르넷보습학원,보습,경기도 부천시 심곡본동 678-13번지 3층,"경기도 부천시 경인로234번길 41, 3층 (심곡본동)",37.48123342,126.7813529
부천시,심곡본동,평생직업교육학원,부천이용학원,이·미용,경기도 부천시 심곡본동 541-15번지 2층 일부,"경기도 부천시 소사구 경인로 215, 2층일부 (심곡본동)",37.48345512,126.7793564
부천시,심곡본동,학교교과교습학원,눈높이러닝센터송내명인보습학원,보습,경기도 부천시 심곡본동 648-11번지 2층 일부,경기도 부천시 소사구 경인로216번길 78 2층일부 (심곡본동),37.47973275,126.7786892
