,상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,경도,위도,도로명주소
423815,미래로봇,학문/교육,학원-보습교습입시,학원-입시,126.752954283238,37.5071103491529,경기도 부천시 상동로 109
423834,마리아,소매,의복의류,일반의류,126.78263424711,37.4840290791579,경기도 부천시 부천로 1
423845,유대봉꼼장어,음식,한식,한식/백반/한정식,126.755755385102,37.489623798748,경기도 부천시 상일로122번길 39
423858,약손명가에스테틱,생활서비스,이/미용/건강,비만/피부관리,126.752557966109,37.4881033712986,경기도 부천시 부일로 202-13
423868,정수텔레콤,소매,사진/광학/정밀기기소매,핸드폰소매,126.7624774452,37.5057508374287,경기도 부천시 석천로 203-16
423874,맛남살롱,음식,커피점/카페,커피전문점/카페/다방,126.763451691734,37.5035985609775,경기도 부천시 석천로184번길 12
423920,클럽므두셀라,생활서비스,이/미용/건강,비만/피부관리,126.760424912701,37.5026567920092,경기도 부천시 소향로 113
423939,에이원교육,학문/교육,학원-어학,학원-외국어/어학,126.762620578976,37.5053018204542,경기도 부천시 길주로 181
423960,에스에프씨교육지원센터,학문/교육,학원기타,학원-기타,126.744006521801,37.4970591370596,경기도 부천시 부흥로 14
423969,드루와피부샵,생활서비스,이/미용/건강,비만/피부관리,126.751682466259,37.4897520267268,경기도 부천시 부일로191번길 26
423970,버블세상피부샵,생활서비스,이/미용/건강,비만/피부관리,126.807530900738,37.4727226460909,경기도 부천시 범안로96번길 29
423985,포토센터,생활서비스,사진,사진관,126.78263424711,37.4840290791579,경기도 부천시 부천로 1
424023,개성연출,생활서비스,이/미용/건강,여성미용실,126.769203919029,37.5183364646039,경기도 부천시 삼작로74번길 40
424024,통뼈감자탕,음식,한식,한식/백반/한정식,126.75666112613,37.4834161913743,경기도 부천시 경인로 13
424050,걸작떡볶이치킨,음식,분식,떡볶이전문,126.763768574056,37.5022142862517,경기도 부천시 소향로 143
424061,간단하지만특별한화피디Cafe,음식,제과제빵떡케익,제과점,126.807394070622,37.4777761073935,경기도 부천시 범안로 44
424066,호수꼬치,음식,유흥주점,꼬치구이전문점,126.75415360713,37.4873453196701,경기도 부천시 송내대로42번길 13
424074,정문사인쇄복사제본,생활서비스,광고/인쇄,인쇄종합,126.804891909643,37.4858061233059,경기도 부천시 지봉로 46
424197,아이티샵,소매,사무/문구/컴퓨터,컴퓨터전문매장,126.753331760961,37.4898505365464,경기도 부천시 부일로205번길 32
424205,일품향마라향솥,음식,중식,중국음식/중국집,126.77924768824,37.4823001829172,경기도 부천시 경인로216번길 22
424217,프린스모텔,숙박,모텔/여관/여인숙,모텔/여관/여인숙,126.808475374078,37.5250013909913,경기도 부천시 원종로79번길 21
424226,치청춘,음식,중식,중국음식/중국집,126.781543579789,37.4822608112722,경기도 부천시 경인로234번길 19
424233,써브웨이,음식,패스트푸드,샌드위치전문점,126.777834661918,37.4989367299882,경기도 부천시 신흥로 170
424249,하이얀음악학원,학문/교육,학원기타,학원(종합),126.798985730727,37.5241664168044,경기도 부천시 성오로117번길 14
424252,옥길황소곱창,음식,한식,곱창/양구이전문,126.822479625203,37.4689169912425,경기도 부천시 양지로171번길 33
424263,일등호프,음식,한식,한식/백반/한정식,126.781772244289,37.4834975915454,경기도 부천시 경인로 237-9
424276,레헴,음식,양식,정통양식/경양식,126.786274312734,37.5043398600335,경기도 부천시 부천로 229-11
424284,나드리민물장어,음식,한식,한식/백반/한정식,126.809702719782,37.5239415369682,경기도 부천시 원종로86번길 3
424319,금빛돈,음식,한식,기타고기요리,126.77627426061,37.4989205749729,경기도 부천시 조마루로297번길 31
424320,짚누리,음식,한식,기타고기요리,126.795999786872,37.520603961342,경기도 부천시 성곡로 88
424344,풍물꼼장어,음식,일식/수산물,곰장어전문,126.821420571102,37.4672485119523,경기도 부천시 양지로184번길 29
424378,땡벌노래방,음식,유흥주점,기타일반유흥주점,126.783672528345,37.4855445068971,경기도 부천시 부일로 482-1
424400,보드게임카퍽,관광/여가/오락,PC/오락/당구/볼링등,전자오락실,126.781184089042,37.4862937525366,경기도 부천시 부일로 459
424413,이츠굿베이커리카페,음식,커피점/카페,커피전문점/카페/다방,126.815037456037,37.5185349111846,경기도 부천시 삼작로 482
424438,들녘쌈밥,음식,한식,쌈밥전문,126.786158395371,37.4947336249743,경기도 부천시 조종로7번길 30
424440,명가안동찜닭,음식,닭/오리요리,찜닭전문점,126.764309037424,37.4879475511276,경기도 부천시 부일로308번길 11
424465,공부의신,학문/교육,학원-보습교습입시,학원-입시,126.813022281076,37.4800583578338,경기도 부천시 경인로498번길 94
424478,우성광고간판,생활서비스,광고/인쇄,간판제작종합,126.776282551253,37.4866305279115,경기도 부천시 부일로 414-7
424481,솔빛보습학원,학문/교육,학원-보습교습입시,학원-입시,126.7759496188,37.497331389154,경기도 부천시 부흥로303번길 62
424499,빌리브,소매,가방/신발/액세서리,액세서리판매,126.798997691024,37.4725821532904,경기도 부천시 소사로160번길 61
424539,우리식당,음식,한식,한식/백반/한정식,126.780541408649,37.4889632009849,경기도 부천시 장말로352번길 34
424546,써미트세탁,생활서비스,세탁/가사서비스,세탁소/빨래방,126.755297332158,37.5090452517446,경기도 부천시 계남로 60
424557,모노베이디테일라운지,생활서비스,자동차/이륜차,세차장,126.75514659506,37.4813368703206,경기도 부천시 경인로10번길 44
424584,GS25,소매,종합소매점,편의점,126.809861914671,37.4889829043191,경기도 부천시 역곡로 43
424585,GS25,소매,종합소매점,편의점,126.773435213126,37.4865018854668,경기도 부천시 심중로 36-6
424630,알뜰할인마트,소매,종합소매점,할인점,126.785857429377,37.4846839646462,경기도 부천시 부천로10번길 54
424633,신스카페,음식,커피점/카페,커피전문점/카페/다방,126.781830586977,37.481993459518,경기도 부천시 성주로 263-3
424642,레스타트,음식,커피점/카페,커피전문점/카페/다방,126.744008733911,37.4894994920986,경기도 부천시 상이로 9
424665,유성공인중개사무소,부동산,부동산중개,부동산중개,126.781322894366,37.4791409423186,경기도 부천시 성주로 233
424724,몬스터브레드,음식,패스트푸드,샌드위치전문점,126.763930504863,37.5040540893012,경기도 부천시 석천로 188
424748,코지엠커피,음식,커피점/카페,커피전문점/카페/다방,126.783361022234,37.4880191527941,경기도 부천시 부천로 41
424765,CU,소매,종합소매점,편의점,126.757781885676,37.4908435020177,경기도 부천시 상일로 140
424767,Abs퍼스널트레이닝센터,스포츠,실내운동시설,헬스클럽,126.751497247439,37.5063110590221,경기도 부천시 길주로 81
424777,명품3.8소갈비살,음식,한식,갈비/삼겹살,126.811074904578,37.4880760576235,경기도 부천시 지봉로 108
424821,신신매운양푼갈비,음식,한식,기타고기요리,126.781325094414,37.4873584313936,경기도 부천시 부천로29번길 38
424823,유일,소매,가방/신발/액세서리,액세서리판매,126.745604151931,37.5090418172201,경기도 부천시 길주로 1
424837,족장,음식,한식,한정식전문,126.751160302904,37.506848116081,경기도 부천시 길주로77번길 19
424853,포토나라,생활서비스,사진,사진관,126.764532860961,37.4798495748412,경기도 부천시 성주로 74
424898,카페일노베,음식,커피점/카페,커피전문점/카페/다방,126.783228569502,37.4878195603913,경기도 부천시 부천로39번길 5
424906,힘찬떡볶이,음식,분식,떡볶이전문,126.765513429679,37.494465618633,경기도 부천시 부흥로210번길 34
424921,라엘,소매,가방/신발/액세서리,액세서리판매,126.77597696913,37.5018909102216,경기도 부천시 신흥로 205
424927,명랑핫도그,음식,패스트푸드,핫도그,126.752491686779,37.4900489060751,경기도 부천시 상일로94번길 34
424937,데핏여상전용다이어트,생활서비스,이/미용/건강,비만/피부관리,126.762340235804,37.5024155767496,경기도 부천시 소향로 131
424938,그레미미용실,생활서비스,이/미용/건강,여성미용실,126.825535435544,37.5235684418144,경기도 부천시 지양로152번길 13
424939,다한텔레콤,소매,사진/광학/정밀기기소매,핸드폰소매,126.812891326069,37.48904942647,경기도 부천시 지봉로127번길 5
424974,쏠레이옷수선,생활서비스,개인/가정용품수리,옷수선,126.777834661918,37.4989367299882,경기도 부천시 신흥로 170
424981,새마을자원,소매,중고품소매/교환,재활용/고물수집,126.769844908579,37.517189822072,경기도 부천시 중동로 417
424983,준코노래타운,음식,유흥주점,기타일반유흥주점,126.776080729367,37.4983058659036,경기도 부천시 조마루로291번길 16
424994,포스코부동산공인중개사사무소,부동산,부동산중개,부동산중개,126.780139720439,37.4941940767835,경기도 부천시 부흥로 339
425004,신동궁,음식,중식,중국음식/중국집,126.79726755313,37.4726096061376,경기도 부천시 소사로160번길 29-4
425095,준코노래타운,음식,유흥주점,기타일반유흥주점,126.773385149792,37.5020081895175,경기도 부천시 중동로254번길 81
425135,상일공인중개사사무소,부동산,부동산중개,부동산중개,126.754940725518,37.5019143269787,경기도 부천시 송내대로205번길 34-1
425143,바디앤댄스,학문/교육,학원-예능취미체육,학원-스포츠/재즈댄스,126.804286163524,37.5252113392559,경기도 부천시 소사로775번길 11
425156,짜장마켓,음식,중식,중국음식/중국집,126.789677119038,37.4911205286248,경기도 부천시 조종로50번길 38
425187,주연테크,소매,사무/문구/컴퓨터,컴퓨터/주변기기,126.770382318776,37.5230431136209,경기도 부천시 석천로398번길 40
425201,더안,생활서비스,이/미용/건강,여성미용실,126.796007695796,37.4701008911549,경기도 부천시 소사로 131-1
425219,유진어린이집,학문/교육,유아교육,어린이집,126.76119540951,37.4792920256314,경기도 부천시 성주로34번길 30-10
425230,소소한사치,음식,기타음식업,고속도로휴게소,126.795758988475,37.479964749469,경기도 부천시 소사로 242-1
425305,유미네트웍스,소매,음/식료품소매,육류소매,126.763321017054,37.4888923100882,경기도 부천시 석천로16번길 62
425313,Led철물,소매,철물/난방/건설자재소매,철물/건설자재소매,126.788829230559,37.4848045729413,경기도 부천시 원미로 23
425320,약천사철학관,생활서비스,개인서비스,운명감정작명,126.780335280582,37.4856452557606,경기도 부천시 부천로9번길 48
425361,네일아트,생활서비스,이/미용/건강,발/네일케어,126.780139573902,37.494203085633,경기도 부천시 부흥로 339
425362,네일,생활서비스,이/미용/건강,발/네일케어,126.78867440827,37.4852895463056,경기도 부천시 부일로 525
425365,코콤,소매,의복의류,캐쥬얼/스포츠의류,126.752449474897,37.5007437296179,경기도 부천시 조마루로85번길 7-11
425369,Hp디지털,소매,사무/문구/컴퓨터,컴퓨터/사무용기기종합,126.772023154837,37.5029941861654,경기도 부천시 길주로 270
425386,톡스,음식,유흥주점,호프/맥주,126.766170563657,37.4923280204584,경기도 부천시 장말로216번길 3
425398,미니스톱,소매,종합소매점,편의점,126.793217514304,37.4805154823125,경기도 부천시 호현로 479
425490,애니카모터스,소매,자동차/자동차용품,중고자동차판매,126.761927909788,37.5232701448342,경기도 부천시 송내대로 450
425510,고기촌막창숯불구이,음식,한식,한식/백반/한정식,126.786930487117,37.4924439119464,경기도 부천시 부천로96번길 30
425516,푸드의신,음식,한식,갈비/삼겹살,126.810069006913,37.5279458199966,경기도 부천시 성지로101번길 21
425536,유성횟집,음식,일식/수산물,횟집,126.8116828469,37.4882443615777,경기도 부천시 지봉로 114
425546,한우리독서토론논술보습학원,학문/교육,학원-보습교습입시,학원-입시,126.798549550025,37.4680904111115,경기도 부천시 소사로102번길 13
425578,하이넷PC방,관광/여가/오락,PC/오락/당구/볼링등,인터넷PC방,126.804105713963,37.5237588475009,경기도 부천시 원종로36번길 9
425582,뚱보집부천옥길점,음식,한식,한식/백반/한정식,126.820452156123,37.4691670817789,경기도 부천시 양지로176번길 8-16
425583,백송자이공인중개,부동산,부동산중개,부동산중개,126.749316118666,37.5007826772213,경기도 부천시 조마루로 52
425634,소풍노래방,관광/여가/오락,무도/유흥/가무,노래방,126.766933412509,37.4940749837179,경기도 부천시 중동로 159
425652,은정부동산중개,부동산,부동산중개,부동산중개,126.779587874177,37.4878000266903,경기도 부천시 부일로445번길 32
425653,뷰부동산,부동산,부동산중개,부동산중개,126.77597696913,37.5018909102216,경기도 부천시 신흥로 205
425656,산들애밥상한식부페,음식,부페,한식부페,126.823986701515,37.4672470485969,경기도 부천시 양지로 208
425697,케롬클럽당구장,관광/여가/오락,PC/오락/당구/볼링등,당구장,126.762005470906,37.5035113293184,경기도 부천시 석천로177번길 16
425727,이진농산,소매,음/식료품소매,청과물소매,126.815350687076,37.4886956774658,경기도 부천시 역곡로20번길 91
425736,찌개야,음식,한식,해장국/감자탕,126.75690857322,37.4896359391616,경기도 부천시 부일로237번길 30
425747,조은공인중개사사무소,부동산,부동산중개,부동산중개,126.771167340007,37.5006966586424,경기도 부천시 소향로 206
425753,주먹고기,음식,한식,한식/백반/한정식,126.751949427906,37.5063248481439,경기도 부천시 길주로 87
425755,안경매니져,소매,사진/광학/정밀기기소매,안경원,126.771623272526,37.5011699388492,경기도 부천시 중동로248번길 52
425756,야들리에치킨,음식,닭/오리요리,후라이드/양념치킨,126.778196339056,37.4975618872083,경기도 부천시 신흥로 150
425768,토프레소,음식,커피점/카페,커피전문점/카페/다방,126.821506183786,37.467555720748,경기도 부천시 양지로184번길 21
425828,영광피아노학원,학문/교육,학원-음악미술무용,피아노/바이올린/기타,126.802766232967,37.5226279937117,경기도 부천시 소사로747번길 35
425831,GS25,소매,종합소매점,편의점,126.781096489231,37.5000336554501,경기도 부천시 계남로346번길 40
425864,광신부동산중개,부동산,부동산중개,부동산중개,126.779858204747,37.4885596902451,경기도 부천시 신흥로56번길 47
425875,꽃무늬수제마카롱&디저트,음식,커피점/카페,커피전문점/카페/다방,126.764896527246,37.4797362424361,경기도 부천시 성주로 78-4
425911,김정문알로에,소매,건강/미용식품,건강식품판매,126.817946199889,37.5270428019736,경기도 부천시 역곡로482번길 35
425912,품나눔인력취업센타,생활서비스,인력/고용/용역알선,인력공급/고용알선,126.786607867783,37.4886202001073,경기도 부천시 부흥로 424
425919,프로당구장,관광/여가/오락,PC/오락/당구/볼링등,당구장,126.782959119355,37.5274082428102,경기도 부천시 오정로 209-4
425933,오브이,소매,의복의류,일반의류,126.782086091756,37.4850596229864,경기도 부천시 부천로 7
425952,미트리,소매,음/식료품소매,육류소매,126.751427883319,37.5043640964822,경기도 부천시 소향로37번길 19
425958,비빔밥,음식,한식,돌솥/비빕밥전문점,126.777799958983,37.4844116635975,경기도 부천시 자유로 13-1
425982,CU,소매,종합소매점,편의점,126.812732545861,37.4626382960409,경기도 부천시 범안로 221
425999,봄사진관,생활서비스,사진,사진관,126.823379769949,37.5268447740627,경기도 부천시 고리울로64번길 7
426045,하나창호,생활서비스,주택수리,유리창호,126.811951405705,37.5255319800681,경기도 부천시 원종로107번길 33
426073,정노래클럽,음식,유흥주점,룸살롱/단란주점,126.786472025537,37.5047023055993,경기도 부천시 부천로 231
426104,HIM,소매,의복의류,일반의류,126.75527048941,37.4888618213233,경기도 부천시 부일로 223
426111,옥탑파레트,음식,양식,정통양식/경양식,126.781845774732,37.488021558787,경기도 부천시 부일로459번길 44
426164,육값식당,음식,한식,갈비/삼겹살,126.782352974952,37.4867292937445,경기도 부천시 부일로469번길 17
426165,남대문안경콘택트,소매,사진/광학/정밀기기소매,안경원,126.752174604562,37.5070660734526,경기도 부천시 길주로77번길 55-9
426175,넘버원크린,생활서비스,세탁/가사서비스,세탁소/빨래방,126.751949427906,37.5063248481439,경기도 부천시 길주로 87
426182,리인스마라탕,음식,한식,해장국/감자탕,126.751427883319,37.5043640964822,경기도 부천시 소향로37번길 19
426234,더바론헤어,생활서비스,세탁/가사서비스,세탁소/빨래방,126.772023154837,37.5029941861654,경기도 부천시 길주로 270
426235,크린에코,생활서비스,세탁/가사서비스,세탁대행,126.806128775682,37.5111017525059,경기도 부천시 여월로 64
426257,라헬의부엌,음식,커피점/카페,커피전문점/카페/다방,126.777971969253,37.5009204280852,경기도 부천시 신흥로 190-1
426273,부천원다나들목낚시,소매,운동/경기용품소매,낚시용품판매,126.775604662805,37.5205294321507,경기도 부천시 신흥로 412
426274,양대창260KM,음식,한식,곱창/양구이전문,126.793212594102,37.4997976453109,경기도 부천시 원미로 194
426302,참살이원조장충족발보쌈,음식,한식,족발/보쌈전문,126.802629828115,37.526915531354,경기도 부천시 원종로29번길 63
426310,코리아바베큐,음식,유흥주점,호프/맥주,126.786170290966,37.5289189850667,경기도 부천시 오정로244번길 12
426344,빵빠레노래짱,음식,유흥주점,룸살롱/단란주점,126.784350779949,37.4848576888624,경기도 부천시 부천로10번길 28
426352,오투그린독서실,학문/교육,도서관/독서실,독서실,126.776094419293,37.4967742475267,경기도 부천시 부흥로303번길 50
426361,모모떡볶이,음식,분식,떡볶이전문,126.747468522353,37.4969697524481,경기도 부천시 신상로 91
426362,즉석짜장우동,음식,분식,우동전문점,126.763754120672,37.4818237096729,경기도 부천시 중동로 19
426384,레더플레이스,생활서비스,개인/가정용품수리,가방구두수전,126.775085121505,37.4796350780586,경기도 부천시 심곡로 50
426392,네네치킨,음식,닭/오리요리,후라이드/양념치킨,126.786013244571,37.4967144138004,경기도 부천시 조마루로386번길 26
426405,부흥공인중개사,부동산,부동산중개,부동산중개,126.750277739402,37.5082263700584,경기도 부천시 상동로117번길 58
426416,서안메밀집,음식,분식,국수/만두/칼국수,126.759591187553,37.4887901332208,경기도 부천시 석천로 13
426437,현대인력개발직업소개소,생활서비스,인력/고용/용역알선,인력공급/고용알선,126.811266793195,37.483816068606,경기도 부천시 경인로 502
426496,종합싱크,소매,가구소매,일반가구소매,126.804491304695,37.5279525583286,경기도 부천시 소사로 805
426519,제이모터싸이클,생활서비스,자동차/이륜차,자전거판매/수리,126.804914551801,37.530497756118,경기도 부천시 소사로 831
426529,바이몰,소매,기타판매업,통신판매,126.781400530451,37.4813222561158,경기도 부천시 경인로234번길 41
426587,진미마라탕,음식,중식,중국음식/중국집,126.780224210097,37.4876083705163,경기도 부천시 부일로449번길 29
426588,Jolly반점,음식,중식,중국음식/중국집,126.779943036298,37.4875153632856,경기도 부천시 신흥로46번길 53
426601,점프셈교실,학문/교육,학원-음악미술무용,피아노/바이올린/기타,126.77282162669,37.500506618854,경기도 부천시 소향로 228
426603,창의력해법수학보습학원,학문/교육,학원-보습교습입시,학원-입시,126.801986568629,37.464521140296,경기도 부천시 소사로78번길 42
426619,예삐어린이집,학문/교육,유아교육,어린이집,126.750187741274,37.5109104912356,경기도 부천시 계남로 19
426633,콘타이,생활서비스,이/미용/건강,비만/피부관리,126.755912868286,37.4903552954884,경기도 부천시 상일로122번길 23
426634,VIPTANNING,생활서비스,이/미용/건강,비만/피부관리,126.772020861699,37.500372152052,경기도 부천시 조마루로285번길 47
426673,연세인성태권도,학문/교육,학원-예능취미체육,태권도장,126.803711709725,37.5137173303809,경기도 부천시 여월로 65
426681,영광한식부페,음식,부페,한식부페,126.795303055678,37.4759684942082,경기도 부천시 소사로 197
426682,대성전기,소매,가정/주방/인테리어,조명기구/전기용품,126.808236214055,37.527945358787,경기도 부천시 소사로794번길 64
426709,준코,음식,유흥주점,기타일반유흥주점,126.752914567387,37.4904588365411,경기도 부천시 송내대로73번길 22
426739,두집커피,음식,커피점/카페,커피전문점/카페/다방,126.743873951852,37.4907955474536,경기도 부천시 상이로21번길 8-2
426740,간단하지만특별한화피디Cafe,음식,커피점/카페,커피전문점/카페/다방,126.786899743287,37.533476689383,경기도 부천시 산업로 126
426761,장어나라별관,음식,일식/수산물,민물장어전문,126.811706532213,37.5038776217088,경기도 부천시 길주로594번길 91-18
426777,김희정요가,관광/여가/오락,요가/단전/마사지,요가/단식,126.77545822607,37.4990292528333,경기도 부천시 조마루로285번길 34
426790,대박공인중개사무소,부동산,부동산중개,부동산중개,126.751784440711,37.5094406745669,경기도 부천시 상동로117번길 22
426791,가마솥팥칼국수,음식,분식,국수/만두/칼국수,126.786607867783,37.4886202001073,경기도 부천시 부흥로 424
426796,다이소,소매,종합소매점,생활용품판매,126.75412001693,37.5063838048755,경기도 부천시 길주로 105
426809,새우식탁,음식,양식,정통양식/경양식,126.80438528312,37.4863776624294,경기도 부천시 지봉로45번길 12
426816,블럭스쿨,관광/여가/오락,놀이/여가/취미,기타오락관련산업,126.806128775682,37.5111017525059,경기도 부천시 여월로 64
426817,인형뽑기,관광/여가/오락,놀이/여가/취미,기타오락관련산업,126.779473187098,37.4872041573004,경기도 부천시 부일로445번길 21
426832,진컴퍼니,생활서비스,행사/이벤트,행사대행,126.772603459842,37.49103447028,경기도 부천시 장말로278번길 17-2
426840,닭갈비동아리,음식,닭/오리요리,닭갈비전문,126.782310576872,37.4872514584967,경기도 부천시 부천로29번길 20
426844,고속슈퍼,소매,종합소매점,수퍼마켓,126.779882303771,37.4891636339568,경기도 부천시 장말로344번길 31
426863,땡초우동인포차,음식,분식,우동전문점,126.752830861184,37.4900524873564,경기도 부천시 상일로94번길 35
426864,문제풀이닷컴,학문/교육,학원-보습교습입시,학원-입시,126.754687857507,37.4899008811999,경기도 부천시 부일로221번길 31
426867,믿음공인중개사,부동산,부동산중개,부동산중개,126.781694997267,37.4882542736456,경기도 부천시 부천로39번길 36
426868,수석공인중개사,부동산,부동산중개,부동산중개,126.779790407556,37.4850809859278,경기도 부천시 신흥로22번길 58
426888,심원E해법수학교습소,학문/교육,학원-보습교습입시,학원-입시,126.779432065853,37.4987640292802,경기도 부천시 옥산로 65
426893,남해맥주,음식,유흥주점,기타일반유흥주점,126.756444588663,37.4896580868724,경기도 부천시 송내대로74번길 44
426895,제주촌생갈비,음식,한식,한식/백반/한정식,126.782474586804,37.4917763554648,경기도 부천시 부흥로 370
426981,코사마트,소매,종합소매점,수퍼마켓,126.791289739675,37.4892899121479,경기도 부천시 원미로78번길 22
426992,WAAC,소매,운동/경기용품소매,운동/경기용품,126.762071535382,37.5043049309835,경기도 부천시 길주로 180
427017,자연담음,소매,음/식료품소매,청과물소매,126.781494187131,37.5006144213348,경기도 부천시 계남로340번길 22
427037,세븐일레븐,소매,종합소매점,편의점,126.821841173452,37.4670995290437,경기도 부천시 옥길로 111
427042,상동더안경,소매,사진/광학/정밀기기소매,안경원,126.764310259787,37.492677999992,경기도 부천시 장말로 202
427085,원플라텍,소매,가정/주방/인테리어,유리/페인트/철물건축자재,126.774770202922,37.5231337700319,경기도 부천시 신흥로441번길 23
427088,역전우동0410,음식,분식,우동전문점,126.781716864535,37.4855153452135,경기도 부천시 부천로9번길 24
427100,대보양말,소매,의복의류,캐쥬얼/스포츠의류,126.794645439654,37.4774935552221,경기도 부천시 은성로37번길 51
427114,제인네일,생활서비스,이/미용/건강,발/네일케어,126.777835542948,37.4988826769812,경기도 부천시 신흥로 170
427146,스마일꽈배기,음식,제과제빵떡케익,제과점,126.772099453927,37.4921194860552,경기도 부천시 장말로271번길 5
427148,자동판매기총판,소매,기타판매업,자동판매기운영,126.788168601737,37.5193885630822,경기도 부천시 수도로206번길 17
427170,한샘,소매,의복의류,캐쥬얼/스포츠의류,126.753604629654,37.5006478003613,경기도 부천시 조마루로 87
427172,현악기전문점,소매,의복의류,캐쥬얼/스포츠의류,126.749148103231,37.5054302243566,경기도 부천시 길주로 64
427184,위니아딤채,소매,가전제품소매,일반가전제품,126.77380784236,37.5038236574186,경기도 부천시 길주로 279
427190,명가보쌈부대찌개,음식,한식,부대찌개/섞어찌개,126.778584463199,37.4987282369255,경기도 부천시 신흥로 170-1
427206,안경장터,소매,사진/광학/정밀기기소매,안경원,126.783598180574,37.4866430074739,경기도 부천시 부천로 28
427207,THE안경,소매,사진/광학/정밀기기소매,안경원,126.790769799346,37.4941862354726,경기도 부천시 원미로 129
427241,일렉트로눅스,소매,가전제품소매,일반가전제품,126.763930504863,37.5040540893012,경기도 부천시 석천로 188
427243,동신아트타일,소매,가정/주방/인테리어,조명기구/전기용품,126.776880529246,37.4908715934152,경기도 부천시 장말로 314-3
427244,인테리어씽크대,소매,가정/주방/인테리어,인테리어/욕실용품/커튼,126.749827942516,37.5053563290735,경기도 부천시 길주로 70
427245,홈인테리어,소매,가정/주방/인테리어,인테리어/욕실용품/커튼,126.763768574056,37.5022142862517,경기도 부천시 소향로 143
427251,오피스알파,관광/여가/오락,PC/오락/당구/볼링등,당구장,126.750100816496,37.5073054456917,경기도 부천시 길주로77번길 19-38
427259,크라운호프,음식,유흥주점,호프/맥주,126.776080729367,37.4983058659036,경기도 부천시 조마루로291번길 16
427260,각술회관,음식,유흥주점,호프/맥주,126.780660118394,37.4872254245053,경기도 부천시 부천로29번길 49
427263,몽클로젯,소매,가방/신발/액세서리,액세서리판매,126.77877514138,37.4849353396379,경기도 부천시 신흥로16번길 27
427275,포크스트디오,생활서비스,사진,사진관,126.752548466164,37.5063491969656,경기도 부천시 길주로 91
427281,한아름문구,소매,사무/문구/컴퓨터,사무/문구용품,126.753376689454,37.4966718383312,경기도 부천시 부흥로 100
427354,Thesamhair,생활서비스,이/미용/건강,여성미용실,126.752174604562,37.5070660734526,경기도 부천시 길주로77번길 55-9
427355,헤어파슈슈,생활서비스,이/미용/건강,여성미용실,126.781777340733,37.4852726886694,경기도 부천시 부천로9번길 19
427356,왁싱앤뷰티,생활서비스,이/미용/건강,발/네일케어,126.751702109831,37.5075926895661,경기도 부천시 상동로117번길 31
427357,청담동네일,생활서비스,이/미용/건강,발/네일케어,126.779733610309,37.4857922189175,경기도 부천시 부일로446번길 12
427358,Marron토탈뷰티샵,생활서비스,이/미용/건강,발/네일케어,126.752292986489,37.5040308457391,경기도 부천시 상동로 75
427364,찌개탕,음식,한식,한식/백반/한정식,126.807789723373,37.4763564554649,경기도 부천시 범안로 60
427366,사랑채,음식,한식,한식/백반/한정식,126.792038070652,37.4807376992138,경기도 부천시 호현로489번길 22
427385,코리아세븐17007,소매,종합소매점,편의점,126.80470499453,37.4861826689309,경기도 부천시 지봉로 45
427393,청아환경,생활서비스,세탁/가사서비스,청소/소독,126.809376986866,37.5245059051283,경기도 부천시 원종로85번길 11-1
427404,이디야커피,음식,커피점/카페,커피전문점/카페/다방,126.812732545861,37.4626382960409,경기도 부천시 범안로 221
427409,왁싱x브론즈,생활서비스,이/미용/건강,비만/피부관리,126.781354730456,37.4869262391531,경기도 부천시 부일로459번길 19
427426,명태어장,음식,한식,한정식전문,126.795297754394,37.4734815685108,경기도 부천시 소사로 171
427442,청구공인중개사,부동산,부동산중개,부동산중개,126.753273809337,37.4933369275931,경기도 부천시 장말로 102
427451,한신더휴부동산,부동산,부동산중개,부동산중개,126.825067624611,37.4660774339386,경기도 부천시 양지로 234-10
427459,고향마을,음식,한식,한식/백반/한정식,126.78263424711,37.4840290791579,경기도 부천시 부천로 1
427467,대형자동차타이어정비부천총판,소매,자동차/자동차용품,타이어판매,126.768625885698,37.5287283364555,경기도 부천시 석천로 477
427514,다이렉트카인,소매,자동차/자동차용품,자동차판매,126.756359754797,37.5070471414805,경기도 부천시 송내대로265번길 43
427537,데미안,소매,가방/신발/액세서리,액세서리판매,126.775299219556,37.5025326300427,경기도 부천시 길주로 300
427538,스타몽뜨레,소매,가방/신발/액세서리,액세서리판매,126.775299219556,37.5025326300427,경기도 부천시 길주로 300
427549,오가닭갈비&부대찌개,음식,한식,한식/백반/한정식,126.75925983679,37.4910482515485,경기도 부천시 상일로 151
427552,지니쿡,음식,부페,종합부페,126.77402659573,37.5132687605318,경기도 부천시 신흥로335번길 23-1
427574,리더아이어린이집,학문/교육,유아교육,어린이집,126.785544324268,37.4879605243342,경기도 부천시 부흥로414번길 32
427596,글로벌센추리,소매,철물/난방/건설자재소매,보일러/냉난방용품,126.772838204797,37.502948594644,경기도 부천시 길주로 276
427608,엄영은미용실,생활서비스,이/미용/건강,여성미용실,126.822295187702,37.5296271711157,경기도 부천시 고리울로51번길 56
427609,디마뜨보떼스헤어,소매,화장품소매,화장품판매점,126.805862061172,37.511513532795,경기도 부천시 여월로 66
427610,송내골동태탕,음식,일식/수산물,매운탕전문,126.755540991279,37.4861885970273,경기도 부천시 송내대로30번길 43
