,Month,강수,강수형태,기온,풍속,풍향,자전거대여소명,학원_5분이내수,학원_5분이내거리최소,학원_5분이내거리평균,학원_5분이내거리최대,버스_5분이내수,버스_5분이내거리최소,버스_5분이내거리평균,버스_5분이내거리최대,콘서트장_5분이내수,콘서트장_5분이내거리최소,콘서트장_5분이내거리평균,콘서트장_5분이내거리최대,공공시설_5분이내수,공공시설_5분이내거리최소,공공시설_5분이내거리평균,공공시설_5분이내거리최대,홀_5분이내수,홀_5분이내거리최소,홀_5분이내거리평균,홀_5분이내거리최대,미술관박물관(전시시설)_5분이내수,미술관박물관(전시시설)_5분이내거리최소,미술관박물관(전시시설)_5분이내거리평균,미술관박물관(전시시설)_5분이내거리최대,학교_5분이내수,학교_5분이내거리최소,학교_5분이내거리평균,학교_5분이내거리최대,체육시설_5분이내수,체육시설_5분이내거리최소,체육시설_5분이내거리평균,체육시설_5분이내거리최대,스타벅스_5분이내수,스타벅스_5분이내거리최소,스타벅스_5분이내거리평균,스타벅스_5분이내거리최대,부동산_5분이내수,부동산_5분이내거리최소,부동산_5분이내거리평균,부동산_5분이내거리최대,학문/교육_5분이내수,학문/교육_5분이내거리최소,학문/교육_5분이내거리평균,학문/교육_5분이내거리최대,음식점_5분이내수,음식점_5분이내거리최소,음식점_5분이내거리평균,음식점_5분이내거리최대,생활서비스_5분이내수,생활서비스_5분이내거리최소,생활서비스_5분이내거리평균,생활서비스_5분이내거리최대,소매점_5분이내수,소매점_5분이내거리최소,소매점_5분이내거리평균,소매점_5분이내거리최대,스포츠_5분이내수,스포츠_5분이내거리최소,스포츠_5분이내거리평균,스포츠_5분이내거리최대,숙박_5분이내수,숙박_5분이내거리최소,숙박_5분이내거리평균,숙박_5분이내거리최대,관광/여가/오락_5분이내수,관광/여가/오락_5분이내거리최소,관광/여가/오락_5분이내거리평균,관광/여가/오락_5분이내거리최대,지하철 역_5분이내수,지하철 역_5분이내거리최소,지하철 역_5분이내거리평균,지하철 역_5분이내거리최대,청소년 수련시설_5분이내수,청소년 수련시설_5분이내거리최소,청소년 수련시설_5분이내거리평균,청소년 수련시설_5분이내거리최대,자전거대여량
145,19-Aug,0.162634409,0.034946237,26.12567204,0.310080645,127.8655914,송내역,32,0.001486733,0.003092124,0.004081658,21,0.000307274,0.002534118,0.003917206,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,8,0.002954186,0.003444661,0.003951383,1,0.00247284,0.00247284,0.00247284,54,0.000443961,0.002390405,0.004078931,61,0.000443961,0.002791273,0.004031745,450,0.000114029,0.002553722,0.004078931,173,0.000114029,0.002421204,0.004078931,347,0.000114029,0.002026035,0.004084436,3,0.000608101,0.002529976,0.003544554,7,0.001523199,0.002761352,0.003816625,46,0.001006561,0.002468446,0.003733413,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,225
146,19-Sep,0.302777778,0.086111111,21.79541667,0.45375,123.7694444,송내역,32,0.001486733,0.003092124,0.004081658,21,0.000307274,0.002534118,0.003917206,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,8,0.002954186,0.003444661,0.003951383,1,0.00247284,0.00247284,0.00247284,54,0.000443961,0.002390405,0.004078931,61,0.000443961,0.002791273,0.004031745,450,0.000114029,0.002553722,0.004078931,173,0.000114029,0.002421204,0.004078931,347,0.000114029,0.002026035,0.004084436,3,0.000608101,0.002529976,0.003544554,7,0.001523199,0.002761352,0.003816625,46,0.001006561,0.002468446,0.003733413,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,236
147,19-Oct,0.048387097,0.044354839,14.98951614,0.41344086,123.3212366,송내역,32,0.001486733,0.003092124,0.004081658,21,0.000307274,0.002534118,0.003917206,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,8,0.002954186,0.003444661,0.003951383,1,0.00247284,0.00247284,0.00247284,54,0.000443961,0.002390405,0.004078931,61,0.000443961,0.002791273,0.004031745,450,0.000114029,0.002553722,0.004078931,173,0.000114029,0.002421204,0.004078931,347,0.000114029,0.002026035,0.004084436,3,0.000608101,0.002529976,0.003544554,7,0.001523199,0.002761352,0.003816625,46,0.001006561,0.002468446,0.003733413,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,197
148,19-Nov,0.125694444,0.061111111,5.799861112,0.443888889,141.0694444,송내역,32,0.001486733,0.003092124,0.004081658,21,0.000307274,0.002534118,0.003917206,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,8,0.002954186,0.003444661,0.003951383,1,0.00247284,0.00247284,0.00247284,54,0.000443961,0.002390405,0.004078931,61,0.000443961,0.002791273,0.004031745,450,0.000114029,0.002553722,0.004078931,173,0.000114029,0.002421204,0.004078931,347,0.000114029,0.002026035,0.004084436,3,0.000608101,0.002529976,0.003544554,7,0.001523199,0.002761352,0.003816625,46,0.001006561,0.002468446,0.003733413,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,144
149,19-Dec,0.027553763,0.072580645,0.376075269,0.525672043,144.4354839,송내역,32,0.001486733,0.003092124,0.004081658,21,0.000307274,0.002534118,0.003917206,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,8,0.002954186,0.003444661,0.003951383,1,0.00247284,0.00247284,0.00247284,54,0.000443961,0.002390405,0.004078931,61,0.000443961,0.002791273,0.004031745,450,0.000114029,0.002553722,0.004078931,173,0.000114029,0.002421204,0.004078931,347,0.000114029,0.002026035,0.004084436,3,0.000608101,0.002529976,0.003544554,7,0.001523199,0.002761352,0.003816625,46,0.001006561,0.002468446,0.003733413,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,91
150,17-Mar,0.012096774,0.036290323,6.563172043,0.94422043,238.6814516,부천시청,114,0.001164972,0.002887246,0.004085737,14,0.000723594,0.002675755,0.003855578,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00384269,0.00384269,0.00384269,16,0.00091764,0.003021889,0.004075381,4,0.002178853,0.003129767,0.004060953,42,0.001484021,0.002965808,0.004029114,152,0.000798935,0.002951197,0.004044414,345,0.000798935,0.003203108,0.004071547,103,0.00123467,0.002947951,0.004071547,354,0.000798935,0.003248802,0.004071547,6,0.001408344,0.002718385,0.003950515,5,0.002260427,0.002682031,0.002963034,21,0.0019145,0.003078803,0.003900029,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,140
151,17-Apr,0.074166667,0.055555556,13.50166665,1.083333333,220.9541667,부천시청,114,0.001164972,0.002887246,0.004085737,14,0.000723594,0.002675755,0.003855578,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00384269,0.00384269,0.00384269,16,0.00091764,0.003021889,0.004075381,4,0.002178853,0.003129767,0.004060953,42,0.001484021,0.002965808,0.004029114,152,0.000798935,0.002951197,0.004044414,345,0.000798935,0.003203108,0.004071547,103,0.00123467,0.002947951,0.004071547,354,0.000798935,0.003248802,0.004071547,6,0.001408344,0.002718385,0.003950515,5,0.002260427,0.002682031,0.002963034,21,0.0019145,0.003078803,0.003900029,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,206
152,17-May,0.027016129,0.037634409,18.49327955,0.996102151,237.0645161,부천시청,114,0.001164972,0.002887246,0.004085737,14,0.000723594,0.002675755,0.003855578,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00384269,0.00384269,0.00384269,16,0.00091764,0.003021889,0.004075381,4,0.002178853,0.003129767,0.004060953,42,0.001484021,0.002965808,0.004029114,152,0.000798935,0.002951197,0.004044414,345,0.000798935,0.003203108,0.004071547,103,0.00123467,0.002947951,0.004071547,354,0.000798935,0.003248802,0.004071547,6,0.001408344,0.002718385,0.003950515,5,0.002260427,0.002682031,0.002963034,21,0.0019145,0.003078803,0.003900029,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,168
153,17-Jun,0.055555556,0.0,22.89027779,0.988055556,226.5194444,부천시청,114,0.001164972,0.002887246,0.004085737,14,0.000723594,0.002675755,0.003855578,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00384269,0.00384269,0.00384269,16,0.00091764,0.003021889,0.004075381,4,0.002178853,0.003129767,0.004060953,42,0.001484021,0.002965808,0.004029114,152,0.000798935,0.002951197,0.004044414,345,0.000798935,0.003203108,0.004071547,103,0.00123467,0.002947951,0.004071547,354,0.000798935,0.003248802,0.004071547,6,0.001408344,0.002718385,0.003950515,5,0.002260427,0.002682031,0.002963034,21,0.0019145,0.003078803,0.003900029,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,264
154,17-Jul,0.663844083,0.0,26.81908601,0.983333333,205.8051075,부천시청,114,0.001164972,0.002887246,0.004085737,14,0.000723594,0.002675755,0.003855578,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00384269,0.00384269,0.00384269,16,0.00091764,0.003021889,0.004075381,4,0.002178853,0.003129767,0.004060953,42,0.001484021,0.002965808,0.004029114,152,0.000798935,0.002951197,0.004044414,345,0.000798935,0.003203108,0.004071547,103,0.00123467,0.002947951,0.004071547,354,0.000798935,0.003248802,0.004071547,6,0.001408344,0.002718385,0.003950515,5,0.002260427,0.002682031,0.002963034,21,0.0019145,0.003078803,0.003900029,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,160
155,17-Aug,0.182392474,0.0,25.99610214,1.053629032,179.8319892,부천시청,114,0.001164972,0.002887246,0.004085737,14,0.000723594,0.002675755,0.003855578,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00384269,0.00384269,0.00384269,16,0.00091764,0.003021889,0.004075381,4,0.002178853,0.003129767,0.004060953,42,0.001484021,0.002965808,0.004029114,152,0.000798935,0.002951197,0.004044414,345,0.000798935,0.003203108,0.004071547,103,0.00123467,0.002947951,0.004071547,354,0.000798935,0.003248802,0.004071547,6,0.001408344,0.002718385,0.003950515,5,0.002260427,0.002682031,0.002963034,21,0.0019145,0.003078803,0.003900029,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,199
156,17-Sep,0.039583333,0.0,22.03819445,0.874861111,196.2486111,부천시청,114,0.001164972,0.002887246,0.004085737,14,0.000723594,0.002675755,0.003855578,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00384269,0.00384269,0.00384269,16,0.00091764,0.003021889,0.004075381,4,0.002178853,0.003129767,0.004060953,42,0.001484021,0.002965808,0.004029114,152,0.000798935,0.002951197,0.004044414,345,0.000798935,0.003203108,0.004071547,103,0.00123467,0.002947951,0.004071547,354,0.000798935,0.003248802,0.004071547,6,0.001408344,0.002718385,0.003950515,5,0.002260427,0.002682031,0.002963034,21,0.0019145,0.003078803,0.003900029,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,79
157,17-Oct,0.033198925,0.043010753,15.67190859,0.870698925,201.1236559,부천시청,114,0.001164972,0.002887246,0.004085737,14,0.000723594,0.002675755,0.003855578,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00384269,0.00384269,0.00384269,16,0.00091764,0.003021889,0.004075381,4,0.002178853,0.003129767,0.004060953,42,0.001484021,0.002965808,0.004029114,152,0.000798935,0.002951197,0.004044414,345,0.000798935,0.003203108,0.004071547,103,0.00123467,0.002947951,0.004071547,354,0.000798935,0.003248802,0.004071547,6,0.001408344,0.002718385,0.003950515,5,0.002260427,0.002682031,0.002963034,21,0.0019145,0.003078803,0.003900029,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,241
158,17-Nov,0.055833333,0.079166667,5.852222221,1.190555556,228.4013889,부천시청,114,0.001164972,0.002887246,0.004085737,14,0.000723594,0.002675755,0.003855578,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00384269,0.00384269,0.00384269,16,0.00091764,0.003021889,0.004075381,4,0.002178853,0.003129767,0.004060953,42,0.001484021,0.002965808,0.004029114,152,0.000798935,0.002951197,0.004044414,345,0.000798935,0.003203108,0.004071547,103,0.00123467,0.002947951,0.004071547,354,0.000798935,0.003248802,0.004071547,6,0.001408344,0.002718385,0.003950515,5,0.002260427,0.002682031,0.002963034,21,0.0019145,0.003078803,0.003900029,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,223
159,17-Dec,0.027956989,0.182795699,-1.099596774,1.091129032,233.6303763,부천시청,114,0.001164972,0.002887246,0.004085737,14,0.000723594,0.002675755,0.003855578,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00384269,0.00384269,0.00384269,16,0.00091764,0.003021889,0.004075381,4,0.002178853,0.003129767,0.004060953,42,0.001484021,0.002965808,0.004029114,152,0.000798935,0.002951197,0.004044414,345,0.000798935,0.003203108,0.004071547,103,0.00123467,0.002947951,0.004071547,354,0.000798935,0.003248802,0.004071547,6,0.001408344,0.002718385,0.003950515,5,0.002260427,0.002682031,0.002963034,21,0.0019145,0.003078803,0.003900029,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,82
160,18-Mar,0.092741935,0.120967742,8.011290324,1.23655914,195.3064516,부천시청,114,0.001164972,0.002887246,0.004085737,14,0.000723594,0.002675755,0.003855578,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00384269,0.00384269,0.00384269,16,0.00091764,0.003021889,0.004075381,4,0.002178853,0.003129767,0.004060953,42,0.001484021,0.002965808,0.004029114,152,0.000798935,0.002951197,0.004044414,345,0.000798935,0.003203108,0.004071547,103,0.00123467,0.002947951,0.004071547,354,0.000798935,0.003248802,0.004071547,6,0.001408344,0.002718385,0.003950515,5,0.002260427,0.002682031,0.002963034,21,0.0019145,0.003078803,0.003900029,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,95
161,18-Apr,0.147083333,0.1375,12.87111109,1.18625,202.7263889,부천시청,114,0.001164972,0.002887246,0.004085737,14,0.000723594,0.002675755,0.003855578,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00384269,0.00384269,0.00384269,16,0.00091764,0.003021889,0.004075381,4,0.002178853,0.003129767,0.004060953,42,0.001484021,0.002965808,0.004029114,152,0.000798935,0.002951197,0.004044414,345,0.000798935,0.003203108,0.004071547,103,0.00123467,0.002947951,0.004071547,354,0.000798935,0.003248802,0.004071547,6,0.001408344,0.002718385,0.003950515,5,0.002260427,0.002682031,0.002963034,21,0.0019145,0.003078803,0.003900029,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,154
162,18-May,0.217069891,0.170698925,17.78440858,1.004032258,199.1962366,부천시청,114,0.001164972,0.002887246,0.004085737,14,0.000723594,0.002675755,0.003855578,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00384269,0.00384269,0.00384269,16,0.00091764,0.003021889,0.004075381,4,0.002178853,0.003129767,0.004060953,42,0.001484021,0.002965808,0.004029114,152,0.000798935,0.002951197,0.004044414,345,0.000798935,0.003203108,0.004071547,103,0.00123467,0.002947951,0.004071547,354,0.000798935,0.003248802,0.004071547,6,0.001408344,0.002718385,0.003950515,5,0.002260427,0.002682031,0.002963034,21,0.0019145,0.003078803,0.003900029,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,151
163,18-Jun,0.175694444,0.098611111,22.88805555,0.987361111,213.75,부천시청,114,0.001164972,0.002887246,0.004085737,14,0.000723594,0.002675755,0.003855578,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00384269,0.00384269,0.00384269,16,0.00091764,0.003021889,0.004075381,4,0.002178853,0.003129767,0.004060953,42,0.001484021,0.002965808,0.004029114,152,0.000798935,0.002951197,0.004044414,345,0.000798935,0.003203108,0.004071547,103,0.00123467,0.002947951,0.004071547,354,0.000798935,0.003248802,0.004071547,6,0.001408344,0.002718385,0.003950515,5,0.002260427,0.002682031,0.002963034,21,0.0019145,0.003078803,0.003900029,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,142
164,18-Jul,0.202553763,0.094086022,27.07876344,0.740053763,127.1975806,부천시청,114,0.001164972,0.002887246,0.004085737,14,0.000723594,0.002675755,0.003855578,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00384269,0.00384269,0.00384269,16,0.00091764,0.003021889,0.004075381,4,0.002178853,0.003129767,0.004060953,42,0.001484021,0.002965808,0.004029114,152,0.000798935,0.002951197,0.004044414,345,0.000798935,0.003203108,0.004071547,103,0.00123467,0.002947951,0.004071547,354,0.000798935,0.003248802,0.004071547,6,0.001408344,0.002718385,0.003950515,5,0.002260427,0.002682031,0.002963034,21,0.0019145,0.003078803,0.003900029,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,143
165,18-Aug,0.204301075,0.065860215,28.14784946,0.464650538,131.2903226,부천시청,114,0.001164972,0.002887246,0.004085737,14,0.000723594,0.002675755,0.003855578,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00384269,0.00384269,0.00384269,16,0.00091764,0.003021889,0.004075381,4,0.002178853,0.003129767,0.004060953,42,0.001484021,0.002965808,0.004029114,152,0.000798935,0.002951197,0.004044414,345,0.000798935,0.003203108,0.004071547,103,0.00123467,0.002947951,0.004071547,354,0.000798935,0.003248802,0.004071547,6,0.001408344,0.002718385,0.003950515,5,0.002260427,0.002682031,0.002963034,21,0.0019145,0.003078803,0.003900029,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,119
166,18-Sep,0.079861111,0.029166667,20.61097226,0.412361111,116.4222222,부천시청,114,0.001164972,0.002887246,0.004085737,14,0.000723594,0.002675755,0.003855578,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00384269,0.00384269,0.00384269,16,0.00091764,0.003021889,0.004075381,4,0.002178853,0.003129767,0.004060953,42,0.001484021,0.002965808,0.004029114,152,0.000798935,0.002951197,0.004044414,345,0.000798935,0.003203108,0.004071547,103,0.00123467,0.002947951,0.004071547,354,0.000798935,0.003248802,0.004071547,6,0.001408344,0.002718385,0.003950515,5,0.002260427,0.002682031,0.002963034,21,0.0019145,0.003078803,0.003900029,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,134
167,18-Oct,0.151209677,0.068548387,11.5766129,0.358333333,127.9341398,부천시청,114,0.001164972,0.002887246,0.004085737,14,0.000723594,0.002675755,0.003855578,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00384269,0.00384269,0.00384269,16,0.00091764,0.003021889,0.004075381,4,0.002178853,0.003129767,0.004060953,42,0.001484021,0.002965808,0.004029114,152,0.000798935,0.002951197,0.004044414,345,0.000798935,0.003203108,0.004071547,103,0.00123467,0.002947951,0.004071547,354,0.000798935,0.003248802,0.004071547,6,0.001408344,0.002718385,0.003950515,5,0.002260427,0.002682031,0.002963034,21,0.0019145,0.003078803,0.003900029,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,140
168,18-Nov,0.102777778,0.068055556,6.794166662,0.791805556,144.9875,부천시청,114,0.001164972,0.002887246,0.004085737,14,0.000723594,0.002675755,0.003855578,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00384269,0.00384269,0.00384269,16,0.00091764,0.003021889,0.004075381,4,0.002178853,0.003129767,0.004060953,42,0.001484021,0.002965808,0.004029114,152,0.000798935,0.002951197,0.004044414,345,0.000798935,0.003203108,0.004071547,103,0.00123467,0.002947951,0.004071547,354,0.000798935,0.003248802,0.004071547,6,0.001408344,0.002718385,0.003950515,5,0.002260427,0.002682031,0.002963034,21,0.0019145,0.003078803,0.003900029,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,86
169,18-Dec,0.018682796,0.045698925,-1.892876344,0.951209677,160.6787634,부천시청,114,0.001164972,0.002887246,0.004085737,14,0.000723594,0.002675755,0.003855578,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00384269,0.00384269,0.00384269,16,0.00091764,0.003021889,0.004075381,4,0.002178853,0.003129767,0.004060953,42,0.001484021,0.002965808,0.004029114,152,0.000798935,0.002951197,0.004044414,345,0.000798935,0.003203108,0.004071547,103,0.00123467,0.002947951,0.004071547,354,0.000798935,0.003248802,0.004071547,6,0.001408344,0.002718385,0.003950515,5,0.002260427,0.002682031,0.002963034,21,0.0019145,0.003078803,0.003900029,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,53
170,19-Mar,0.043682796,0.034946237,5.577822581,0.736021505,181.3077957,부천시청,114,0.001164972,0.002887246,0.004085737,14,0.000723594,0.002675755,0.003855578,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00384269,0.00384269,0.00384269,16,0.00091764,0.003021889,0.004075381,4,0.002178853,0.003129767,0.004060953,42,0.001484021,0.002965808,0.004029114,152,0.000798935,0.002951197,0.004044414,345,0.000798935,0.003203108,0.004071547,103,0.00123467,0.002947951,0.004071547,354,0.000798935,0.003248802,0.004071547,6,0.001408344,0.002718385,0.003950515,5,0.002260427,0.002682031,0.002963034,21,0.0019145,0.003078803,0.003900029,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,57
171,19-Apr,0.052083333,0.041666667,10.81069445,0.545138889,142.7055556,부천시청,114,0.001164972,0.002887246,0.004085737,14,0.000723594,0.002675755,0.003855578,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00384269,0.00384269,0.00384269,16,0.00091764,0.003021889,0.004075381,4,0.002178853,0.003129767,0.004060953,42,0.001484021,0.002965808,0.004029114,152,0.000798935,0.002951197,0.004044414,345,0.000798935,0.003203108,0.004071547,103,0.00123467,0.002947951,0.004071547,354,0.000798935,0.003248802,0.004071547,6,0.001408344,0.002718385,0.003950515,5,0.002260427,0.002682031,0.002963034,21,0.0019145,0.003078803,0.003900029,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,58
172,19-May,0.028225806,0.025537634,17.2590054,0.461290323,160.125,부천시청,114,0.001164972,0.002887246,0.004085737,14,0.000723594,0.002675755,0.003855578,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00384269,0.00384269,0.00384269,16,0.00091764,0.003021889,0.004075381,4,0.002178853,0.003129767,0.004060953,42,0.001484021,0.002965808,0.004029114,152,0.000798935,0.002951197,0.004044414,345,0.000798935,0.003203108,0.004071547,103,0.00123467,0.002947951,0.004071547,354,0.000798935,0.003248802,0.004071547,6,0.001408344,0.002718385,0.003950515,5,0.002260427,0.002682031,0.002963034,21,0.0019145,0.003078803,0.003900029,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,123
173,19-Jun,0.1,0.040277778,21.38180552,0.363194444,138.2458333,부천시청,114,0.001164972,0.002887246,0.004085737,14,0.000723594,0.002675755,0.003855578,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00384269,0.00384269,0.00384269,16,0.00091764,0.003021889,0.004075381,4,0.002178853,0.003129767,0.004060953,42,0.001484021,0.002965808,0.004029114,152,0.000798935,0.002951197,0.004044414,345,0.000798935,0.003203108,0.004071547,103,0.00123467,0.002947951,0.004071547,354,0.000798935,0.003248802,0.004071547,6,0.001408344,0.002718385,0.003950515,5,0.002260427,0.002682031,0.002963034,21,0.0019145,0.003078803,0.003900029,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,114
174,19-Jul,0.25672043,0.072580645,25.34650537,0.464784946,129.1653226,부천시청,114,0.001164972,0.002887246,0.004085737,14,0.000723594,0.002675755,0.003855578,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00384269,0.00384269,0.00384269,16,0.00091764,0.003021889,0.004075381,4,0.002178853,0.003129767,0.004060953,42,0.001484021,0.002965808,0.004029114,152,0.000798935,0.002951197,0.004044414,345,0.000798935,0.003203108,0.004071547,103,0.00123467,0.002947951,0.004071547,354,0.000798935,0.003248802,0.004071547,6,0.001408344,0.002718385,0.003950515,5,0.002260427,0.002682031,0.002963034,21,0.0019145,0.003078803,0.003900029,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,107
175,19-Aug,0.162634409,0.034946237,26.12567204,0.310080645,127.8655914,부천시청,114,0.001164972,0.002887246,0.004085737,14,0.000723594,0.002675755,0.003855578,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00384269,0.00384269,0.00384269,16,0.00091764,0.003021889,0.004075381,4,0.002178853,0.003129767,0.004060953,42,0.001484021,0.002965808,0.004029114,152,0.000798935,0.002951197,0.004044414,345,0.000798935,0.003203108,0.004071547,103,0.00123467,0.002947951,0.004071547,354,0.000798935,0.003248802,0.004071547,6,0.001408344,0.002718385,0.003950515,5,0.002260427,0.002682031,0.002963034,21,0.0019145,0.003078803,0.003900029,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,124
